"","X1","ID","Ref","Pred","Max","size","xlab","ylab"
"6362",6943,12664,0,0,3.5,1089,55,82
"6363",6944,12665,0,0,3.5,1122,55,83
"6364",6945,12666,0,0,3.5,1089,55,84
"6365",6946,12667,0.000918273645546373,0,3.5,1089,55,85
"6366",6947,12668,0,0,3.5,1122,55,86
"6367",6948,12669,0,0,3.5,1089,55,87
"6368",6949,12670,0,0,3.5,1089,55,88
"6369",6950,12671,0.00267379679144385,0.0017825311942959,3.5,1122,55,89
"6370",6951,12672,0.000918273645546373,0.00642791551882461,3.5,1089,55,90
"6371",6952,12673,0,0.00550964187327824,3.5,1089,55,91
"6372",6953,12674,0.00267379679144385,0.0347593582887701,3,1122,55,92
"6373",6954,12675,0.00183654729109275,0.0743801652892562,3,1089,55,93
"6374",6955,12676,0.00275482093663912,0.135904499540863,3,1089,55,94
"6375",6956,12677,0,0.0935828877005348,3,1122,55,95
"6376",6957,12678,0.00183654729109275,0.0110192837465565,3.5,1089,55,96
"6377",6958,12679,0,0,3.5,1089,55,97
"6378",6959,12680,0,0,3.5,1122,55,98
"6379",6960,12681,0,0,3.5,1089,55,99
"6380",6961,12682,0,0,3.5,1089,55,100
"6381",6962,12683,0,0,3.5,1122,55,101
"6382",6963,12684,0,0,3.5,1089,55,102
"6383",6964,12685,0,0,3.5,1089,55,103
"6384",6965,12686,0,0,3.5,1122,55,104
"6385",6966,12687,0,0,3.5,1089,55,105
"6386",6967,12688,0,0,3.5,1089,55,106
"6387",6968,12689,0.00445632798573975,0,3.5,1122,55,107
"6388",6969,12690,0.000918273645546373,0,3.5,1089,55,108
"6389",6970,12691,0,0,3.5,1089,55,109
"6390",6971,12692,0.00089126559714795,0,3.5,1122,55,110
"6391",6972,12693,0,0,3.5,1089,55,111
"6392",6973,12694,0,0,3.5,1089,55,112
"6393",6974,12695,0,0,3.5,1122,55,113
"6394",6975,12696,0,0,3.5,1089,55,114
"6395",6976,12697,0,0.00642791551882461,3.5,1089,55,115
"6396",6977,12698,0.00089126559714795,0.0204991087344029,3,1122,55,116
"6397",6978,12699,0.000918273645546373,0.0367309458218549,3,1089,55,117
"6398",6979,12700,0.014692378328742,0.0670339761248852,3,1089,55,118
"6399",6980,12701,0,0.0106951871657754,3,1122,55,119
"6400",6981,12702,0.0119375573921028,0.0798898071625344,3,1089,55,120
"6401",6982,12703,0.0569329660238751,0.100091827364555,3,1089,55,121
"6402",6983,12704,0.0106951871657754,0.0311942959001783,3.5,1122,55,122
"6403",6984,12705,0,0.0137741046831956,3.5,1089,55,123
"6404",6985,12706,0,0,3.5,1089,55,124
"6405",6986,12707,0,0.018716577540107,3.5,1122,55,125
"6406",6987,12708,0,0,3.5,1089,55,126
"6407",6988,12709,0,0,3.5,1089,55,127
"6408",6989,12710,0,0,3.5,1122,55,128
"6409",6990,12711,0,0,3.5,1089,55,129
"6410",6991,12712,0,0,3.5,1089,55,130
"6411",6992,12713,0,0,3.5,1122,55,131
"6412",6993,12714,0,0,3.5,1089,55,132
"6413",6994,12715,0,0,3.5,1089,55,133
"6414",6995,12716,0,0,3.5,1122,55,134
"6415",6996,12717,0,0,3.5,1089,55,135
"6416",6997,12718,0,0,3.5,1089,55,136
"6417",6998,12719,0,0,3.5,1122,55,137
"6418",6999,12720,0,0,3.5,1089,55,138
"6419",7000,12721,0,0,3.5,1089,55,139
"6420",7001,12722,0,0,3.5,1122,55,140
"6421",7002,12723,0,0,3.5,1089,55,141
"6422",7003,12724,0,0,3.5,1089,55,142
"6423",7004,12725,0,0,3.5,1122,55,143
"6424",7005,12726,0,0,3.5,1089,55,144
"6425",7006,12727,0,0,3.5,1089,55,145
"6426",7007,12728,0,0,3.5,1122,55,146
"6427",7008,12729,0,0,3.5,1089,55,147
"6428",7009,12730,0,0,3.5,1089,55,148
"6429",7010,12731,0,0,3.5,1122,55,149
"6430",7011,12732,0,0,3.5,1089,55,150
"6431",7012,12733,0,0,3.5,1089,55,151
"6432",7013,12734,0,0,3.5,1122,55,152
"6433",7014,12735,0,0,3.5,1089,55,153
"6434",7015,12736,0,0,3.5,1089,55,154
"6435",7016,12737,0,0,3.5,1122,55,155
"6436",7017,12738,0,0,3.5,1089,55,156
"6437",7018,12739,0,0,3.5,1089,55,157
"6438",7019,12740,0,0,3.5,1122,55,158
"6439",7020,12741,0,0,3.5,1089,55,159
"6440",7021,12742,0,0,3.5,1089,55,160
"6441",7022,12743,0,0,3.5,1122,55,161
"6442",7023,12744,0,0,3.5,1089,55,162
"6443",7024,12745,0,0,3.5,1089,55,163
"6444",7025,12746,0,0,3.5,1122,55,164
"6445",7026,12747,0,0,3.5,1089,55,165
"6446",7027,12748,0,0,3.5,1089,55,166
"6447",7028,12749,0,0,3.5,1122,55,167
"6448",7029,12750,0,0,3.5,1089,55,168
"6449",7030,12751,0,0,3.5,1089,55,169
"6450",7031,12752,0,0,3.5,1122,55,170
"6451",7032,12753,0,0,3.5,1089,55,171
"6452",7033,12754,0,0,3.5,1089,55,172
"6453",7034,12755,0,0,3.5,1122,55,173
"6454",7035,12756,0,0,3.5,1089,55,174
"6455",7036,12757,0.000918273645546373,0.0211202938475666,3.5,1089,55,175
"6456",7037,12758,0,0.00267379679144385,3.5,1122,55,176
"6457",7038,12759,0,0.00367309458218549,3.5,1089,55,177
"6458",7039,12760,0,0,3.5,1089,55,178
"6459",7040,12761,0,0,3.5,1122,55,179
"6460",7041,12762,0,0,3.5,1089,55,180
"6461",7042,12763,0,0,3.5,1089,55,181
"6462",7043,12764,0,0,3.5,1122,55,182
"6463",7044,12765,0,0,3.5,1089,55,183
"6464",7045,12766,0,0.000918273645546373,3.5,1089,55,184
"6465",7046,12767,0,0.00089126559714795,3.5,1122,55,185
"6466",7047,12768,0,0,3.5,1089,55,186
"6467",7048,12769,0,0,3.5,1089,55,187
"6468",7049,12770,0,0,3.5,1122,55,188
"6469",7050,12771,0,0,3.5,1089,55,189
"6470",7051,12772,0,0,3.5,1089,55,190
"6471",7052,12773,0,0,3.5,1122,55,191
"6472",7053,12774,0,0,3.5,1089,55,192
"6473",7054,12775,0,0,3.5,1089,55,193
"6474",7055,12776,0,0,3.5,1122,55,194
"6475",7056,12777,0,0,3.5,1089,55,195
"6476",7057,12778,0,0,3.5,1089,55,196
"6477",7058,12779,0,0,3.5,1122,55,197
"6478",7059,12780,0,0,3.5,1089,55,198
"6479",7060,12781,0,0,3.5,1089,55,199
"6480",7061,12782,0,0,3.5,1122,55,200
"6481",7062,12783,0,0,3.5,1089,55,201
"6482",7063,12784,0,0,3.5,1089,55,202
"6483",7064,12785,0,0,3.5,1122,55,203
"6484",7065,12786,0,0,3.5,1089,55,204
"6485",7066,12787,0,0,3.5,1089,55,205
"6486",7067,12788,0,0,3.5,1122,55,206
"6487",7068,12789,0,0,3.5,1089,55,207
"6488",7069,12790,0,0,3.5,1089,55,208
"6489",7070,12791,0,0,3.5,1122,55,209
"6490",7071,12792,0,0,3.5,1089,55,210
"6491",7072,12793,0.00183654729109275,0.00183654729109275,3.5,1089,55,211
"6492",7073,12794,0,0,3.5,1122,55,212
"6493",7074,12795,0,0,3.5,1089,55,213
"6494",7075,12796,0,0,3.5,1089,55,214
"6495",7076,12797,0,0,3.5,1122,55,215
"6496",7077,12798,0,0,3.5,1089,55,216
"6497",7078,12799,0,0,3.5,1089,55,217
"6498",7079,12800,0,0,3.5,1122,55,218
"6499",7080,12801,0,0,3.5,1089,55,219
"6500",7081,12802,0,0,3.5,1089,55,220
"6501",7082,12803,0,0,3.5,1122,55,221
"6502",7083,12804,0,0,3.5,1089,55,222
"6503",7084,12805,0,0,3.5,1089,55,223
"6504",7085,12806,0,0,3.5,1122,55,224
"6505",7086,12807,0,0,3.5,1089,55,225
"6506",7087,12808,0,0,3.5,1089,55,226
"6507",7088,12809,0,0,3.5,1122,55,227
"6508",7089,12810,0,0,3.5,1089,55,228
"6509",7090,12811,0,0,3.5,1089,55,229
"6510",7091,12812,0,0,3.5,1122,55,230
"6511",7095,12844,0.454152249134948,0.422145328719723,1,1156,56,29
"6512",7096,12845,0.438502673796791,0.292335115864528,3,1122,56,30
"6513",7097,12846,0.0267379679144385,0.0124777183600713,3.5,1122,56,31
"6514",7098,12847,0,0,3.5,1156,56,32
"6515",7099,12848,0,0,2,1122,56,33
"6516",7100,12849,0.00089126559714795,0,3,1122,56,34
"6517",7101,12850,0,0,3,1156,56,35
"6518",7102,12851,0,0,3,1122,56,36
"6519",7103,12852,0,0,3.5,1122,56,37
"6520",7104,12853,0,0,3.5,1156,56,38
"6521",7105,12854,0,0,3.5,1122,56,39
"6522",7106,12855,0,0,3.5,1122,56,40
"6523",7107,12856,0,0,3.5,1156,56,41
"6524",7108,12857,0.0017825311942959,0,3.5,1122,56,42
"6525",7109,12858,0,0,3.5,1122,56,43
"6526",7110,12859,0,0,3,1156,56,44
"6527",7111,12860,0,0,3,1122,56,45
"6528",7112,12861,0,0,3.5,1122,56,46
"6529",7113,12862,0,0,3.5,1156,56,47
"6530",7114,12863,0,0,3.5,1122,56,48
"6531",7115,12864,0,0,3.5,1122,56,49
"6532",7116,12865,0,0,3.5,1156,56,50
"6533",7117,12866,0,0,3,1122,56,51
"6534",7118,12867,0,0,3,1122,56,52
"6535",7119,12868,0,0,3.5,1156,56,53
"6536",7120,12869,0,0,3.5,1122,56,54
"6537",7121,12870,0,0,3.5,1122,56,55
"6538",7122,12871,0,0,3.5,1156,56,56
"6539",7123,12872,0,0,3.5,1122,56,57
"6540",7124,12873,0,0,3.5,1122,56,58
"6541",7125,12874,0,0,3.5,1156,56,59
"6542",7126,12875,0,0,3.5,1122,56,60
"6543",7127,12876,0,0,3.5,1122,56,61
"6544",7128,12877,0,0,3.5,1156,56,62
"6545",7129,12878,0,0,3.5,1122,56,63
"6546",7130,12879,0,0,3.5,1122,56,64
"6547",7131,12880,0,0,3.5,1156,56,65
"6548",7132,12881,0,0,3.5,1122,56,66
"6549",7133,12882,0,0,3.5,1122,56,67
"6550",7134,12883,0,0,3.5,1156,56,68
"6551",7135,12884,0,0,3.5,1122,56,69
"6552",7136,12885,0,0,3.5,1122,56,70
"6553",7137,12886,0,0,3.5,1156,56,71
"6554",7138,12887,0,0,3.5,1122,56,72
"6555",7139,12888,0,0,3.5,1122,56,73
"6556",7140,12889,0,0,3.5,1156,56,74
"6557",7141,12890,0,0,3.5,1122,56,75
"6558",7142,12891,0,0,3.5,1122,56,76
"6559",7143,12892,0,0,3.5,1156,56,77
"6560",7144,12893,0,0,3.5,1122,56,78
"6561",7145,12894,0,0,3.5,1122,56,79
"6562",7146,12895,0,0,3.5,1156,56,80
"6563",7147,12896,0,0,3.5,1122,56,81
"6564",7148,12897,0,0,3.5,1122,56,82
"6565",7149,12898,0,0,3.5,1156,56,83
"6566",7150,12899,0,0,3.5,1122,56,84
"6567",7151,12900,0,0,3.5,1122,56,85
"6568",7152,12901,0,0,3.5,1156,56,86
"6569",7153,12902,0,0,3.5,1122,56,87
"6570",7154,12903,0,0,3.5,1122,56,88
"6571",7155,12904,0,0.00605536332179931,3.5,1156,56,89
"6572",7156,12905,0,0.0427807486631016,3,1122,56,90
"6573",7157,12906,0,0.0267379679144385,3,1122,56,91
"6574",7158,12907,0,0,3.5,1156,56,92
"6575",7159,12908,0.00089126559714795,0.0035650623885918,3.5,1122,56,93
"6576",7160,12909,0,0.0436720142602496,3,1122,56,94
"6577",7161,12910,0.000865051903114187,0.0224913494809689,3,1156,56,95
"6578",7162,12911,0.0035650623885918,0.00802139037433155,3,1122,56,96
"6579",7163,12912,0.00089126559714795,0.00267379679144385,3.5,1122,56,97
"6580",7164,12913,0,0,3.5,1156,56,98
"6581",7165,12914,0,0,3.5,1122,56,99
"6582",7166,12915,0,0,3.5,1122,56,100
"6583",7167,12916,0,0,3.5,1156,56,101
"6584",7168,12917,0.00089126559714795,0,3.5,1122,56,102
"6585",7169,12918,0.0053475935828877,0,3.5,1122,56,103
"6586",7170,12919,0.0181660899653979,0.00173010380622837,3.5,1156,56,104
"6587",7171,12920,0,0,3.5,1122,56,105
"6588",7172,12921,0,0,3.5,1122,56,106
"6589",7173,12922,0,0,3.5,1156,56,107
"6590",7174,12923,0,0,3.5,1122,56,108
"6591",7175,12924,0,0,3.5,1122,56,109
"6592",7176,12925,0,0,3.5,1156,56,110
"6593",7177,12926,0,0,3.5,1122,56,111
"6594",7178,12927,0,0,3.5,1122,56,112
"6595",7179,12928,0,0,3.5,1156,56,113
"6596",7180,12929,0,0,3.5,1122,56,114
"6597",7181,12930,0.00089126559714795,0,3.5,1122,56,115
"6598",7182,12931,0,0,3.5,1156,56,116
"6599",7183,12932,0,0,3.5,1122,56,117
"6600",7184,12933,0,0.00089126559714795,3.5,1122,56,118
"6601",7185,12934,0,0.000865051903114187,3.5,1156,56,119
"6602",7186,12935,0,0,3.5,1122,56,120
"6603",7187,12936,0.0035650623885918,0.0213903743315508,3.5,1122,56,121
"6604",7188,12937,0.000865051903114187,0.0103806228373702,3.5,1156,56,122
"6605",7189,12938,0,0,3.5,1122,56,123
"6606",7190,12939,0,0,3.5,1122,56,124
"6607",7191,12940,0,0,3.5,1156,56,125
"6608",7192,12941,0,0,3.5,1122,56,126
"6609",7193,12942,0,0.00089126559714795,3.5,1122,56,127
"6610",7194,12943,0,0,3.5,1156,56,128
"6611",7195,12944,0,0,3.5,1122,56,129
"6612",7196,12945,0,0,3.5,1122,56,130
"6613",7197,12946,0,0,3.5,1156,56,131
"6614",7198,12947,0,0,3.5,1122,56,132
"6615",7199,12948,0,0,3.5,1122,56,133
"6616",7200,12949,0,0,3.5,1156,56,134
"6617",7201,12950,0,0,3.5,1122,56,135
"6618",7202,12951,0,0,3.5,1122,56,136
"6619",7203,12952,0,0,3.5,1156,56,137
"6620",7204,12953,0,0,3.5,1122,56,138
"6621",7205,12954,0,0,3.5,1122,56,139
"6622",7206,12955,0.000865051903114187,0.000865051903114187,3.5,1156,56,140
"6623",7207,12956,0,0,3.5,1122,56,141
"6624",7208,12957,0,0,3.5,1122,56,142
"6625",7209,12958,0,0,3.5,1156,56,143
"6626",7210,12959,0,0,3.5,1122,56,144
"6627",7211,12960,0,0,3.5,1122,56,145
"6628",7212,12961,0,0,3.5,1156,56,146
"6629",7213,12962,0,0,3.5,1122,56,147
"6630",7214,12963,0,0,3.5,1122,56,148
"6631",7215,12964,0,0.00259515570934256,3.5,1156,56,149
"6632",7216,12965,0,0,3.5,1122,56,150
"6633",7217,12966,0,0,3.5,1122,56,151
"6634",7218,12967,0,0,3.5,1156,56,152
"6635",7219,12968,0,0,3.5,1122,56,153
"6636",7220,12969,0,0,3.5,1122,56,154
"6637",7221,12970,0,0,3.5,1156,56,155
"6638",7222,12971,0,0,3.5,1122,56,156
"6639",7223,12972,0,0,3.5,1122,56,157
"6640",7224,12973,0,0,3.5,1156,56,158
"6641",7225,12974,0,0,3.5,1122,56,159
"6642",7226,12975,0,0,3.5,1122,56,160
"6643",7227,12976,0,0,3.5,1156,56,161
"6644",7228,12977,0,0,3.5,1122,56,162
"6645",7229,12978,0,0,3.5,1122,56,163
"6646",7230,12979,0,0,3.5,1156,56,164
"6647",7231,12980,0,0,3.5,1122,56,165
"6648",7232,12981,0,0,3.5,1122,56,166
"6649",7233,12982,0,0,3.5,1156,56,167
"6650",7234,12983,0,0,3.5,1122,56,168
"6651",7235,12984,0,0,3.5,1122,56,169
"6652",7236,12985,0,0,3.5,1156,56,170
"6653",7237,12986,0,0,3.5,1122,56,171
"6654",7238,12987,0,0,3.5,1122,56,172
"6655",7239,12988,0,0,3.5,1156,56,173
"6656",7240,12989,0,0,3.5,1122,56,174
"6657",7241,12990,0,0,3.5,1122,56,175
"6658",7242,12991,0,0,3.5,1156,56,176
"6659",7243,12992,0,0,3.5,1122,56,177
"6660",7244,12993,0,0,3.5,1122,56,178
"6661",7245,12994,0,0.00519031141868512,3.5,1156,56,179
"6662",7246,12995,0,0,3.5,1122,56,180
"6663",7247,12996,0,0.017825311942959,3.5,1122,56,181
"6664",7248,12997,0,0,3.5,1156,56,182
"6665",7249,12998,0,0,3.5,1122,56,183
"6666",7250,12999,0,0,3.5,1122,56,184
"6667",7251,13000,0,0,3.5,1156,56,185
"6668",7252,13001,0,0,3.5,1122,56,186
"6669",7253,13002,0,0.00089126559714795,3.5,1122,56,187
"6670",7254,13003,0,0,3.5,1156,56,188
"6671",7255,13004,0,0,3.5,1122,56,189
"6672",7256,13005,0,0,3.5,1122,56,190
"6673",7257,13006,0,0,3.5,1156,56,191
"6674",7258,13007,0,0,3.5,1122,56,192
"6675",7259,13008,0,0,3.5,1122,56,193
"6676",7260,13009,0,0,3.5,1156,56,194
"6677",7261,13010,0,0,3.5,1122,56,195
"6678",7262,13011,0,0,3.5,1122,56,196
"6679",7263,13012,0,0,3.5,1156,56,197
"6680",7264,13013,0,0,3.5,1122,56,198
"6681",7265,13014,0,0,3.5,1122,56,199
"6682",7266,13015,0,0,3.5,1156,56,200
"6683",7267,13016,0,0,3.5,1122,56,201
"6684",7268,13017,0,0,3.5,1122,56,202
"6685",7269,13018,0,0,3.5,1156,56,203
"6686",7270,13019,0,0,3.5,1122,56,204
"6687",7271,13020,0,0,3.5,1122,56,205
"6688",7272,13021,0,0,3.5,1156,56,206
"6689",7273,13022,0,0,3.5,1122,56,207
"6690",7274,13023,0,0,3.5,1122,56,208
"6691",7275,13024,0,0,3.5,1156,56,209
"6692",7276,13025,0,0,3.5,1122,56,210
"6693",7277,13026,0,0,3.5,1122,56,211
"6694",7278,13027,0,0,3.5,1156,56,212
"6695",7279,13028,0,0,3.5,1122,56,213
"6696",7280,13029,0,0,3.5,1122,56,214
"6697",7281,13030,0,0,3.5,1156,56,215
"6698",7282,13031,0,0,3.5,1122,56,216
"6699",7283,13032,0,0,3.5,1122,56,217
"6700",7284,13033,0,0,3.5,1156,56,218
"6701",7285,13034,0,0,3.5,1122,56,219
"6702",7286,13035,0,0,3.5,1122,56,220
"6703",7287,13036,0,0,3.5,1156,56,221
"6704",7288,13037,0,0,3.5,1122,56,222
"6705",7289,13038,0,0,3.5,1122,56,223
"6706",7290,13039,0,0,3.5,1156,56,224
"6707",7291,13040,0,0,3.5,1122,56,225
"6708",7292,13041,0,0,3.5,1122,56,226
"6709",7293,13042,0,0,3.5,1156,56,227
"6710",7294,13043,0,0,3.5,1122,56,228
"6711",7295,13044,0,0,3.5,1122,56,229
"6712",7296,13045,0,0,3.5,1156,56,230
"6713",7300,13077,0.451871657754011,0.819073083778966,1,1122,57,29
"6714",7301,13078,0.40771349862259,0.459136822773186,1,1089,57,30
"6715",7302,13079,0.0266299357208448,0.0192837465564738,3.5,1089,57,31
"6716",7303,13080,0,0.00089126559714795,3.5,1122,57,32
"6717",7304,13081,0,0,3.5,1089,57,33
"6718",7305,13082,0,0,3.5,1089,57,34
"6719",7306,13083,0,0,3.5,1122,57,35
"6720",7307,13084,0,0,3.5,1089,57,36
"6721",7308,13085,0,0,3.5,1089,57,37
"6722",7309,13086,0,0,3.5,1122,57,38
"6723",7310,13087,0,0,2,1089,57,39
"6724",7311,13088,0,0,2,1089,57,40
"6725",7312,13089,0,0,2,1122,57,41
"6726",7313,13090,0,0,2.5,1089,57,42
"6727",7314,13091,0,0,3.5,1089,57,43
"6728",7315,13092,0,0,3.5,1122,57,44
"6729",7316,13093,0,0,3.5,1089,57,45
"6730",7317,13094,0,0,3.5,1089,57,46
"6731",7318,13095,0,0,3.5,1122,57,47
"6732",7319,13096,0,0,3.5,1089,57,48
"6733",7320,13097,0,0,3.5,1089,57,49
"6734",7321,13098,0,0,3.5,1122,57,50
"6735",7322,13099,0,0,3,1089,57,51
"6736",7323,13100,0,0,3,1089,57,52
"6737",7324,13101,0,0,3,1122,57,53
"6738",7325,13102,0,0,3,1089,57,54
"6739",7326,13103,0,0,3.5,1089,57,55
"6740",7327,13104,0,0,3.5,1122,57,56
"6741",7328,13105,0,0,3.5,1089,57,57
"6742",7329,13106,0.00550964187327824,0.00550964187327824,3,1089,57,58
"6743",7330,13107,0.00445632798573975,0.00445632798573975,3,1122,57,59
"6744",7331,13108,0,0,3.5,1089,57,60
"6745",7332,13109,0,0,3.5,1089,57,61
"6746",7333,13110,0,0,3.5,1122,57,62
"6747",7334,13111,0,0,3.5,1089,57,63
"6748",7335,13112,0,0,3.5,1089,57,64
"6749",7336,13113,0,0,3.5,1122,57,65
"6750",7337,13114,0,0,3.5,1089,57,66
"6751",7338,13115,0,0,3.5,1089,57,67
"6752",7339,13116,0,0,3.5,1122,57,68
"6753",7340,13117,0,0,3.5,1089,57,69
"6754",7341,13118,0,0,3.5,1089,57,70
"6755",7342,13119,0,0,3.5,1122,57,71
"6756",7343,13120,0,0,3.5,1089,57,72
"6757",7344,13121,0.000918273645546373,0,3.5,1089,57,73
"6758",7345,13122,0,0,3.5,1122,57,74
"6759",7346,13123,0,0,3.5,1089,57,75
"6760",7347,13124,0,0,3.5,1089,57,76
"6761",7348,13125,0,0,3.5,1122,57,77
"6762",7349,13126,0,0,3.5,1089,57,78
"6763",7350,13127,0,0,3.5,1089,57,79
"6764",7351,13128,0.00267379679144385,0,3.5,1122,57,80
"6765",7352,13129,0,0,3.5,1089,57,81
"6766",7353,13130,0,0,3.5,1089,57,82
"6767",7354,13131,0,0,3.5,1122,57,83
"6768",7355,13132,0,0,3.5,1089,57,84
"6769",7356,13133,0,0,3.5,1089,57,85
"6770",7357,13134,0,0,3.5,1122,57,86
"6771",7358,13135,0,0,3.5,1089,57,87
"6772",7359,13136,0,0,3.5,1089,57,88
"6773",7360,13137,0,0.0115864527629234,3,1122,57,89
"6774",7361,13138,0,0.0670339761248852,3,1089,57,90
"6775",7362,13139,0,0,3.5,1089,57,91
"6776",7363,13140,0,0,3.5,1122,57,92
"6777",7364,13141,0,0.000918273645546373,3.5,1089,57,93
"6778",7365,13142,0,0.00275482093663912,3.5,1089,57,94
"6779",7366,13143,0,0.00267379679144385,3,1122,57,95
"6780",7367,13144,0,0.00183654729109275,3,1089,57,96
"6781",7368,13145,0,0.000918273645546373,3.5,1089,57,97
"6782",7369,13146,0,0,3.5,1122,57,98
"6783",7370,13147,0,0,3.5,1089,57,99
"6784",7371,13148,0,0,3.5,1089,57,100
"6785",7372,13149,0,0,3.5,1122,57,101
"6786",7373,13150,0.0101010101010101,0,3.5,1089,57,102
"6787",7374,13151,0,0,3.5,1089,57,103
"6788",7375,13152,0,0,3.5,1122,57,104
"6789",7376,13153,0,0,3.5,1089,57,105
"6790",7377,13154,0,0,3.5,1089,57,106
"6791",7378,13155,0,0,3.5,1122,57,107
"6792",7379,13156,0,0,3.5,1089,57,108
"6793",7380,13157,0,0,3.5,1089,57,109
"6794",7381,13158,0,0,3.5,1122,57,110
"6795",7382,13159,0,0,3.5,1089,57,111
"6796",7383,13160,0,0,3.5,1089,57,112
"6797",7384,13161,0,0,3.5,1122,57,113
"6798",7385,13162,0,0,3.5,1089,57,114
"6799",7386,13163,0,0,3.5,1089,57,115
"6800",7387,13164,0,0,3.5,1122,57,116
"6801",7388,13165,0,0,3.5,1089,57,117
"6802",7389,13166,0,0,3.5,1089,57,118
"6803",7390,13167,0,0,3.5,1122,57,119
"6804",7391,13168,0,0.000918273645546373,3.5,1089,57,120
"6805",7392,13169,0.00367309458218549,0.00826446280991736,3.5,1089,57,121
"6806",7393,13170,0.00267379679144385,0.00623885918003565,3.5,1122,57,122
"6807",7394,13171,0.000918273645546373,0.00550964187327824,3.5,1089,57,123
"6808",7395,13172,0,0,3.5,1089,57,124
"6809",7396,13173,0,0,3.5,1122,57,125
"6810",7397,13174,0,0,3.5,1089,57,126
"6811",7398,13175,0,0,3.5,1089,57,127
"6812",7399,13176,0,0,3.5,1122,57,128
"6813",7400,13177,0,0,3.5,1089,57,129
"6814",7401,13178,0,0,3.5,1089,57,130
"6815",7402,13179,0,0,3.5,1122,57,131
"6816",7403,13180,0,0,3.5,1089,57,132
"6817",7404,13181,0,0,3.5,1089,57,133
"6818",7405,13182,0,0,3.5,1122,57,134
"6819",7406,13183,0,0,3.5,1089,57,135
"6820",7407,13184,0,0,3.5,1089,57,136
"6821",7408,13185,0,0,3.5,1122,57,137
"6822",7409,13186,0,0,3.5,1089,57,138
"6823",7410,13187,0,0,3.5,1089,57,139
"6824",7411,13188,0,0,3.5,1122,57,140
"6825",7412,13189,0,0,3.5,1089,57,141
"6826",7413,13190,0,0,3.5,1089,57,142
"6827",7414,13191,0,0,3.5,1122,57,143
"6828",7415,13192,0,0,3.5,1089,57,144
"6829",7416,13193,0,0,3.5,1089,57,145
"6830",7417,13194,0,0,3.5,1122,57,146
"6831",7418,13195,0,0,3.5,1089,57,147
"6832",7419,13196,0,0,3.5,1089,57,148
"6833",7420,13197,0,0,3.5,1122,57,149
"6834",7421,13198,0,0,3.5,1089,57,150
"6835",7422,13199,0,0,3.5,1089,57,151
"6836",7423,13200,0,0,3.5,1122,57,152
"6837",7424,13201,0,0,3.5,1089,57,153
"6838",7425,13202,0,0,3.5,1089,57,154
"6839",7426,13203,0,0,3.5,1122,57,155
"6840",7427,13204,0,0,3.5,1089,57,156
"6841",7428,13205,0,0,3.5,1089,57,157
"6842",7429,13206,0,0,3.5,1122,57,158
"6843",7430,13207,0,0,3.5,1089,57,159
"6844",7431,13208,0,0,3.5,1089,57,160
"6845",7432,13209,0,0,3.5,1122,57,161
"6846",7433,13210,0,0,3.5,1089,57,162
"6847",7434,13211,0,0,3.5,1089,57,163
"6848",7435,13212,0,0,3.5,1122,57,164
"6849",7436,13213,0,0,3.5,1089,57,165
"6850",7437,13214,0,0,3.5,1089,57,166
"6851",7438,13215,0,0,3.5,1122,57,167
"6852",7439,13216,0,0,3.5,1089,57,168
"6853",7440,13217,0,0.000918273645546373,3.5,1089,57,169
"6854",7441,13218,0,0,3.5,1122,57,170
"6855",7442,13219,0,0,3.5,1089,57,171
"6856",7443,13220,0,0,3.5,1089,57,172
"6857",7444,13221,0,0,3.5,1122,57,173
"6858",7445,13222,0,0,3.5,1089,57,174
"6859",7446,13223,0,0,3.5,1089,57,175
"6860",7447,13224,0,0,3.5,1122,57,176
"6861",7448,13225,0,0,3.5,1089,57,177
"6862",7449,13226,0,0,3.5,1089,57,178
"6863",7450,13227,0,0.00089126559714795,3.5,1122,57,179
"6864",7451,13228,0,0,3.5,1089,57,180
"6865",7452,13229,0,0.00734618916437098,3.5,1089,57,181
"6866",7453,13230,0,0,3.5,1122,57,182
"6867",7454,13231,0,0,3.5,1089,57,183
"6868",7455,13232,0,0,3.5,1089,57,184
"6869",7456,13233,0,0,3.5,1122,57,185
"6870",7457,13234,0,0,3.5,1089,57,186
"6871",7458,13235,0,0,3.5,1089,57,187
"6872",7459,13236,0,0,3.5,1122,57,188
"6873",7460,13237,0,0,3.5,1089,57,189
"6874",7461,13238,0,0,3.5,1089,57,190
"6875",7462,13239,0,0,3.5,1122,57,191
"6876",7463,13240,0,0,3.5,1089,57,192
"6877",7464,13241,0,0,3.5,1089,57,193
"6878",7465,13242,0,0,3.5,1122,57,194
"6879",7466,13243,0,0,3.5,1089,57,195
"6880",7467,13244,0,0,3.5,1089,57,196
"6881",7468,13245,0,0,3.5,1122,57,197
"6882",7469,13246,0,0,3.5,1089,57,198
"6883",7470,13247,0,0,3.5,1089,57,199
"6884",7471,13248,0,0,3.5,1122,57,200
"6885",7472,13249,0,0,3.5,1089,57,201
"6886",7473,13250,0,0,3.5,1089,57,202
"6887",7474,13251,0,0,3.5,1122,57,203
"6888",7475,13252,0,0,3.5,1089,57,204
"6889",7476,13253,0,0,3.5,1089,57,205
"6890",7477,13254,0,0,3.5,1122,57,206
"6891",7478,13255,0,0,3.5,1089,57,207
"6892",7479,13256,0,0,3.5,1089,57,208
